external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-verbal-reasoning-ch4-q23,verbal-reasoning-sentence-completion-q17,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"He is the ______ of evil; he lies, cheats, steals, murders, and boasts of his anti-societal behavior.",antithesis,plaintiff,epitome,harbinger,picture,c,"'Epitome' means the perfect embodiment of a quality — here, of evil, as shown by his lying, cheating, and boasting.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q24,verbal-reasoning-sentence-completion-q18,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,It is commonly believed that statesman Frederick Douglass ______ patterned his autobiography after the ______ of the former slave Olaudah Equiano.,effectively... notations,knowingly... diary,accidentally... writings,intentionally... narrative,expectantly... accomplishments,d,"'Intentionally' fits deliberately patterning his work, and 'narrative' fits the first-person life story he patterned it after.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q25,verbal-reasoning-sentence-completion-q19,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Legislative leaders found it desirable to ______ prohibition, partially in order to recover revenue from taxation on spirits.",enforce,abrogate,stave,modify,obdurate,b,To 'abrogate' means to officially repeal or abolish a law or agreement. Legislative leaders abrogating prohibition to recover tax revenue is historically accurate (US 21st Amendment) and linguistically correct.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q26,verbal-reasoning-sentence-completion-q20,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"It is incomprehensible that the tax codes should be such a ______ instead of a straightforward bracket based on gross earnings, notwithstanding deductions.",farce,joke,labyrinth,calamity,malfeasance,c,"'Labyrinth' (a confusing maze) contrasts with 'a straightforward bracket', matching the tax code's needless complexity.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q27,verbal-reasoning-sentence-completion-q21,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"The editorial, in obvious opposition to the article appearing in yesterday's newspaper, was well-written, well-documented, factual, and non-confrontational, the only intent of which seemed to ______ the article.",repudiate,contradict,correct,lend credence,show support,a,"'Repudiate' (reject, deny) fits an editorial 'in obvious opposition to' the earlier article.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q28,verbal-reasoning-sentence-completion-q22,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"It is within the ______ years that wisdom evidences itself, when those long in tooth, grayed-in hair, and physically feeble demonstrate knowledge that is only paid for with the price of age.",latent,dormant,transcended,tenacious,crepuscular,e,"'Crepuscular' means twilight-like; here it is used figuratively for the 'twilight' (later) years of life, when wisdom is said to appear.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q29,verbal-reasoning-sentence-completion-q23,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Now is not the time for ______ decisions, but ______ in our cause for freedom.",difficult... acquiescence,peaceful... tenacity,austere... commitment,tentative... resolution,weak... discourse,d,"'Tentative' (hesitant) contrasts with 'resolution' (firm resolve), matching 'now is not the time for X, but Y'.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q30,verbal-reasoning-sentence-completion-q24,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"In order to ______ ratings, the incumbent directed party loyalists to flood the media with ______ about recent developments in job creation.",bolster... accolades,improve... talk,explain... data,nullify... falsehoods,mollify... rumors,a,"'Bolster' (strengthen) fits raising ratings, and 'accolades' (praise) fits favourable talk about job creation.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q1,verbal-reasoning-sentence-completion-with-grammatical-words-q1,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Truth or Love in grammar is ______:,Noun,Verb,Asbstract noun,Concrete,,c,"'Truth' and 'Love' name qualities/ideas rather than physical things, which makes them abstract nouns.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q2,verbal-reasoning-sentence-completion-with-grammatical-words-q2,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Who, which or what are ______:",Relative Pronouns,Interrogative pronouns,Indefinite pronouns,Reciprocal pronouns,,b,"'Who', 'which', and 'what' are used to ask questions, making them interrogative pronouns.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q3,verbal-reasoning-sentence-completion-with-grammatical-words-q3,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"A word that expresses an action, an occurrence or a state of being called ______:",Noun,Verb,Pronoun,Adjective,,b,"A word expressing an action, occurrence, or state of being is, by definition, a verb.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q4,verbal-reasoning-sentence-completion-with-grammatical-words-q4,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Friday prayer is ______ adjective:,Descriptive,Proper,Limiting,Article,,b,"'Friday' is a specific (proper) name used to describe the prayer, making it a proper adjective.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q5,verbal-reasoning-sentence-completion-with-grammatical-words-q5,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,______ is an indefinite Pronoun.,My self,This book,Every one,Who,,c,"'Every one' does not refer to a specific person, making it an indefinite pronoun.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q6,verbal-reasoning-sentence-completion-with-grammatical-words-q6,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,------ is a Relative Pronoun?,My self,This book,Every one,Who,None of these,d,"'Who' introduces a relative clause referring back to a noun, making it a relative pronoun.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q7,verbal-reasoning-sentence-completion-with-grammatical-words-q7,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"""Mr. Aslam has telephoned his son once a week for years"" is a ------ tense.",Present prefect,Present,Past,Future,None of these,a,"'Has telephoned ... for years' describes an action continuing from the past into the present, which is the present perfect tense.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q8,verbal-reasoning-sentence-completion-with-grammatical-words-q8,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"""Mr. Aslam talks to his son on the telephone daily"" is a ------ tense.",Present perfect,Present,Past,Past perfect,None of these,b,"'Talks ... daily' describes a habitual action, which is expressed in the simple present tense.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q9,verbal-reasoning-sentence-completion-with-grammatical-words-q9,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Objectives limiting the meaning of a noun showing either possession, demonstration, or number are called:",Limiting adjective,Descriptive adjective,Proper adjective,Indicative adjective,None of these,c,"Adjectives that limit a noun by possession, demonstration, or number (rather than describing a quality) are called proper adjectives in this classification.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q11,verbal-reasoning-sentence-completion-with-grammatical-words-q11,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The experienced judge usually does not jump ________ the conclusions.,At,On,For,To,None of these,a,'Jump at conclusions' (idiom) means to judge hastily without enough evidence.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q12,verbal-reasoning-sentence-completion-with-grammatical-words-q12,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The hypocrite ________ the feelings which he does not possess but which he feels he should display.,Conceals,Condones,Betrays,Stimulate,None of these,d,'Stimulate' fits best: the hypocrite artificially produces (stimulates) feelings he doesn't genuinely have but wants to display.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q13,verbal-reasoning-sentence-completion-with-grammatical-words-q13,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Adolf Hitler had his detractors, but his critics have had amazingly ________ success at shaking his self confidence or ________ his reputation.","Great, repairing","Small, enhancing","Little, denting","doctors, heroism",None of these,c,"'Little' fits 'amazingly ... success' (i.e., barely any success), and 'denting' fits the idea of only slightly damaging his reputation.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q14,verbal-reasoning-sentence-completion-with-grammatical-words-q14,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Scientists and ________ tracking down germs have shown ________ in their fight against disease.,"Surgeons, boldness","Dentists, skill","Artists, skill","Doctor, heroism",None of these,d,"'Doctor' fits the group tracking down germs alongside scientists, and 'heroism' fits their fight against disease.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q15,verbal-reasoning-sentence-completion-with-grammatical-words-q15,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Critics of the law and order situation, in Pakistan argue that, rather than aiding people's efforts to protect their lives, police ________ their freedom.",Seep,Suppress,Renew,Abet,None of these,b,'Suppress' fits critics' argument that police restrict rather than protect people's freedom.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q16,verbal-reasoning-sentence-completion-with-grammatical-words-q16,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The politicians speech usually contains nothing but empty promises ________ and chinches.,Cadre,Platitudes,Nuance,Threats,None of these,b,"'Platitudes' (overused, empty remarks) fits alongside 'empty promises' and 'chinches' (clichés).",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q17,verbal-reasoning-sentence-completion-with-grammatical-words-q17,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"By virtue of much practice in computer, Mr. Azhar became ________ and was able to manipulate his mechanical tools with either hand.",Practical,Ambidextrous,Ambivalent,Tricky,None of these,b,"'Ambidextrous' fits being able to use either hand equally well, as stated in the sentence.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q18,verbal-reasoning-sentence-completion-with-grammatical-words-q18,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The poetess Parveen Shakar received little honour in her lifetime but has gained considerable fame:,Privately,Prematurely,Previously,Posthumously,None of these,d,"'Posthumously' fits gaining fame after death, contrasting with 'little honour in her lifetime'.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q19,verbal-reasoning-sentence-completion-with-grammatical-words-q19,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Quaid-e-Azam library kept the old books, not for any ________ value they had but for purely ________ reasons.","Intrinsic, sentimental","Potential, monetary","Financial, Pecuniary","Personal, accidental",None of these,c,"'Financial' and 'pecuniary' both relate to money, fitting a contrast between the books' monetary value and the reason they were kept for reasons unrelated to it.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q20,verbal-reasoning-sentence-completion-with-grammatical-words-q20,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Techniques for preserving and storing blood plasma for emergency use in Pakistan proved so ________ that it became ________ for the present bank blood system used by the Red Crescent.,"effective, model","urgent, pattern","innocuous, excuse","complex, blueprint",None of these,c,'Innocuous' (harmless) and 'excuse' fit a technique so unremarkable that it merely became a justification for continuing the existing blood bank system.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q21,verbal-reasoning-sentence-completion-with-grammatical-words-q21,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Because Azad saw no ________ to the task assigned to him, he worked at it in a very ________ way.","end, rigid","Point, perfunctory","method, dutiful","Purpose, diligent",None of these,a,"'End' (purpose) fits seeing no point to the task, and 'rigid' fits a stiff, unmotivated way of working.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q22,verbal-reasoning-sentence-completion-with-grammatical-words-q22,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The fact is that pain is the body's early warning system loss of ________ in the extremities leaves a person ________ injuring him:,"Agony, incapable of","Feeling, habituated to","Sensation, vulnerable to","Movement, prone to",None of these,c,"'Sensation' fits loss of feeling, and 'vulnerable to' fits being at risk of injuring oneself without that warning sensation.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q23,verbal-reasoning-sentence-completion-with-grammatical-words-q23,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Luckily, Rehana was ________ her accomplishments probably unwilling to ________ before her friends.","excited by, praise","uncertain of, conceal","unaware of, conceal","deprecatory about, flaunt",,c,"'Unaware of' fits not recognizing her own accomplishments, and 'conceal' fits being unwilling to hide something she isn't even aware of showing.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q24,verbal-reasoning-sentence-completion-with-grammatical-words-q24,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Wooden surface was glued ________ the steel surface.,With in,Against,On to,In to,None of these,b,'Against' is the correct preposition for one surface being glued onto another.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q25,verbal-reasoning-sentence-completion-with-grammatical-words-q25,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,________ is a person who dabbles in art and letters.,Philosopher,Philistine,Chauvinist,Dilettante,None of these,d,A 'dilettante' is someone who dabbles in art and letters without serious commitment or expertise.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q26,verbal-reasoning-sentence-completion-with-grammatical-words-q26,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"The committee censured the member, noting that his behaviour was the very ________ of ethical conduct.",Essence,Embodiment,Nature,Antithesis,None of these,d,'Antithesis' means the direct opposite; the member's behaviour was the opposite of ethical conduct.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q27,verbal-reasoning-sentence-completion-with-grammatical-words-q27,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Stand here ________ I speak:,While,As,When,The time,None of these,a,'While' correctly introduces a clause describing an action happening at the same time ('stand here while I speak').,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q28,verbal-reasoning-sentence-completion-with-grammatical-words-q28,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,The tapeworm is an example of ________ organism:,Parasitic,Protozoan,Exemplary,Hospitable,None of these,a,"The tapeworm lives on/in a host organism, making it a parasitic organism.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q29,verbal-reasoning-sentence-completion-with-grammatical-words-q29,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Although leprosy is not highly contagious disease, those who have contracted it have always been pariahs and ________ by others.",Ostracized,Accepted,Sheltered,Admonished,None of these,a,"'Ostracized' fits being excluded/shunned by others, matching 'pariahs' earlier in the sentence.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q30,verbal-reasoning-sentence-completion-with-grammatical-words-q30,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Although the novel was generally boring and awkwardly written, there were ________ passages of power and lyricism which hinted at the author's ________:",Occasional: Potential,Frequent: Malevolence,Static: Style,Ill conceived: Superficiality,Contrived: ignorance,a,"'Occasional' fits passages that appear now and then in an otherwise boring novel, and 'potential' fits a hint of the author's promise.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q31,verbal-reasoning-sentence-completion-with-grammatical-words-q31,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Although the manager of the corporation was wrong, his stubborn refusal to ________ or even to compromise ________ an already tense situation:",Arbitrate: Thwarted,Capitulate: Exacerbated,Censure: Rectified,Mandate: Violated,Scrutinize: Contained,b,"'Capitulate' (give in) fits his stubborn refusal to yield, and 'exacerbated' fits worsening an already tense situation.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q32,verbal-reasoning-sentence-completion-with-grammatical-words-q32,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,Portraits painted in Pakistan are quite charming but ________ and demonstrate the isolation of Pakistani painter. They show little or no ________ of the development of painting in Asia:,Grotesque: Concern,Frivolous: Affirmation,Deliberate: Domination,Sophisticated: Consideration,Primitive: knowledge,e,"'Primitive' fits charming but unsophisticated portraits, and 'knowledge' fits the painters' isolation from wider artistic developments in Asia.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q33,verbal-reasoning-sentence-completion-with-grammatical-words-q33,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"The design of the building was magnificent, but its classical lines seemed almost ________ and out of place in the business district which was ________ ultramodern steel and glass sky scrapers.",Garish: Beleaguered,Anachronistic: Replete with,Untoward: Bereft of,Grotesque: Enhanced by,Sanguine: Populated by,b,"'Anachronistic' (belonging to a different era) fits classical lines feeling out of place, and 'replete with' fits a district full of ultramodern skyscrapers.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch7-q34,verbal-reasoning-sentence-completion-with-grammatical-words-q34,Verbal Reasoning,pu-verbal-reasoning,7,sentence-completion,Sentence Completion,topic,"Animal behaviorists theories that dogs are more ________ then cats because they are pack animals whereas cats, solitary hunters are more independent and ________ therefore less likely to try to please their owners.",Precocious: Complex,Aggressive: Obsequious,Tractable: Obdurate,Intelligent: Resilient,Formidable: Reliable,c,"'Tractable' (easily managed) fits pack-oriented dogs, and 'obdurate' (stubborn) fits independent, solitary cats.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q7,verbal-reasoning-comprehension-q2,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Although the jury thought the defendant had been somewhat less than ----- in his testimony, the ----- summary of the defense attorney finally convinced them of her client's innocence.",Interesting: Lack luster,Candid: Persuasive,Convincing: Inordinate,Honest: Confusing,Forth right: Irrational,b,"'Candid' fits testimony that was 'less than' honest, and 'persuasive' fits a summary that convinced the jury despite that.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q8,verbal-reasoning-comprehension-q3,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,The guests invited to meet the famous critic were ----- by a charm which contrasted sharply with the ----- of his writing:,Appalled: Inadequacy,Frustrated: Wittiness,Deceived: Elegance,Delighted: Venom,Enthralled: Lucidity,d,"'Delighted' fits guests charmed by him, contrasting with the 'venom' (bitterness) of his writing.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q9,verbal-reasoning-comprehension-q4,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,The term Indian is a misnomer for the Native American introduced by Columbus and ----- by historians.,Eradicated,Arbitrated,Infiltrated,Perpetuated,Coerced,d,'Perpetuated' fits a mistaken term that historians kept in continued use rather than corrected.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q10,verbal-reasoning-comprehension-q5,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"In his private life he was quite ----- but he gave large sums of money to charities, so most people thought of him as a------.",Pusillanimous: Charlatan,Immodest: Chauvinist,Flamboyant: Savant,Sinister: Mercenary,Miser: Philanthropist,e,"'Miser' fits someone stingy in private life, and 'philanthropist' fits how he was seen publicly because of his large charitable donations.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q11,verbal-reasoning-comprehension-q6,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Although Mozart's music suggests a composer of great ----- and seriousness, his letters imply that he was naive and----------.",Erudition: Grave,Sophistication: uncouth,Fortitude: Macabre,Levity: Sanctimonious,Fragility: Pensive,b,"'Sophistication' fits what his music suggests, contrasting with 'uncouth' (unrefined), which is what his letters imply about him.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q12,verbal-reasoning-comprehension-q7,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Although he had inherited a substantial amount of money, his ----- soon led to his filing for bankruptcy.",Prodigality,Volubility,Tenacity,Fastidiousness,Animosity,a,'Prodigality' (wasteful extravagance) fits someone who inherited money but still ended up bankrupt.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
