external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-verbal-reasoning-ch6-q12,verbal-reasoning-synonyms-antonyms-q12,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,SULTRY:,Solvable,Sticky,Salty,Hot and humid,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q13,verbal-reasoning-synonyms-antonyms-q13,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,CLOG:,To block,A cover,A bump,To push forward,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q14,verbal-reasoning-synonyms-antonyms-q14,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,BEQUEATH:,Helpful,To leave by will,Suffer to death,Under the ground,,b,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q15,verbal-reasoning-synonyms-antonyms-q15,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,ASTRAY:,Far off,Spanning,Out,Off the right path,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q16,verbal-reasoning-synonyms-antonyms-q16,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Several members of the party eulogized their leader at the public meeting.,Thanked,Praised,Wished,Flattered,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q17,verbal-reasoning-synonyms-antonyms-q17,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,One cannot but admire your ingenious solution to the problem.,Appropriate,Original,Skilful,Final,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q18,verbal-reasoning-synonyms-antonyms-q18,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The financial crisis caused the fall of the Government.,Brought over,Brought down,Brought forward,Brought about,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q19,verbal-reasoning-synonyms-antonyms-q19,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The NRIs who are eager to invest in Pakistan are discouraged by the archaic rules and procedures.,Ancient,Complex,Outdated,Earlier,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q20,verbal-reasoning-synonyms-antonyms-q20,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The chief engineer was irritated by the perpetual complaints.,Repeated,Baseless,Eternal,Trivial,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q21,verbal-reasoning-synonyms-antonyms-q21,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,STRIDENCY:,Harshness,Flippant,Consistency,Stress,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q22,verbal-reasoning-synonyms-antonyms-q22,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,EXCULPATE:,Speak,Enjoy,Free,Finish,,c,EXCULPATE means to clear someone from blame or fault; its best synonym here is 'free' (to release from accusation).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q23,verbal-reasoning-synonyms-antonyms-q23,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,VAPID:,Virtuous,Lustre,Dull,Vital,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q24,verbal-reasoning-synonyms-antonyms-q24,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,DISQUISITION:,Explosion,Progress,Motion,Report,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q25,verbal-reasoning-synonyms-antonyms-q25,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,COLLATE:,,,,,,,,easy,[MANUAL:unresolvable] Options/answer completely missing from OCR scan — original source page required.,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q26,verbal-reasoning-synonyms-antonyms-q26,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,PREPOSTEROUS:,Ceremonious,Ridiculous,Judicious,Formal,,b,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q27,verbal-reasoning-synonyms-antonyms-q27,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,DOMINION:,Realm,Issue,Separation,Recreation,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q28,verbal-reasoning-synonyms-antonyms-q28,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,ATTEST:,Enlarge,Assign,Corroborate,Allure,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q29,verbal-reasoning-synonyms-antonyms-q29,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,QUALM:,Attribute,Altercation,Scruple,Crisis,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q30,verbal-reasoning-synonyms-antonyms-q30,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,It is amazing how such a motley group could get along so well.,Confused,Promiscuous,Assorted,Heterogeneous,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q31,verbal-reasoning-synonyms-antonyms-q31,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,His speech was nothing but a string of platitudes.,Humorous anecdotes,Noble sentiments,Stereotyped statements,Grand statements,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q32,verbal-reasoning-synonyms-antonyms-q32,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,This was her maiden performance and she did very well.,Primary,First,Girlish,Fresh,,b,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q33,verbal-reasoning-synonyms-antonyms-q33,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He wrote a scathing review of the prize-winning novel.,Subjective,Unbalanced,Scornful,Biased,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q34,verbal-reasoning-synonyms-antonyms-q34,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,She is meticulous about her appearance.,Worried,Careful,Proud,Methodical,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q35,verbal-reasoning-synonyms-antonyms-q35,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The cancer of domestic misery corroded his whole existence.,Affected,Afflicted,Disrupted,Destroyed,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q36,verbal-reasoning-synonyms-antonyms-q36,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He suffered from excruciating pain after he got home from the hospital.,Abrupt,Severe,Imaginary,Mild,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q37,verbal-reasoning-synonyms-antonyms-q37,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,His candid opinions have won him many friends.,Frank,Generous,Courteous,Kind,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q38,verbal-reasoning-synonyms-antonyms-q38,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,I am disgusted by our outrageous behaviour.,Threatening,Shocking,Unbecoming,Unacceptable,,b,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q39,verbal-reasoning-synonyms-antonyms-q39,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,We repeatedly asked the girl why she was crying but she said that she did not want to entangle us in her affairs.,Induce,Involve,Impress,Entrap,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q40,verbal-reasoning-synonyms-antonyms-q40,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,His performance in the examination stunned his friends.,Subdued,Angered,Stupefied,Surprised,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q41,verbal-reasoning-synonyms-antonyms-q41,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,More effective measures should be adopted for the conservation for forest.,Supervision,Propagation,Cultivation,Protection,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q42,verbal-reasoning-synonyms-antonyms-q42,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Will you please rectify the mistake?,Correct,Regularize,Condone,Clarify,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q43,verbal-reasoning-synonyms-antonyms-q43,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Death is inevitable.,Imminent,Uncontrollable,Unavoidable,Unconquerable,,c,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q44,verbal-reasoning-synonyms-antonyms-q44,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Some people try to spread anarchy in the country.,Lawlessness,Disaffection,Violence,Hatred,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q45,verbal-reasoning-synonyms-antonyms-q45,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The meeting came to an abrupt end.,A sad,An awful,An unexpected,A sudden,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q46,verbal-reasoning-synonyms-antonyms-q46,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He is very impulsive in everything he does.,Impressive,Rash,Wary,Deliberate,,b,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q47,verbal-reasoning-synonyms-antonyms-q47,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,"Because of his haughty temperament, he cannot have many friends.",Impatient,Violent,Ill-natured,Arrogant,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q48,verbal-reasoning-synonyms-antonyms-q48,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He is often accused of having a vindictive attitude towards his critics.,Revengeful,Rude,Cruel,Harsh,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q49,verbal-reasoning-synonyms-antonyms-q49,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The travel agent will confirm my reservations for next week's flight to London.,Ratify,Verify,Obtain,Approve,,b,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q50,verbal-reasoning-synonyms-antonyms-q50,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He kept his eyes peeled and his ears pricked for some important clue.,Signal,Intimation,Inkling,Hint,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q51,verbal-reasoning-synonyms-antonyms-q51,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Weird noises came from the haunted house.,Unnatural,Frightening,Unpleasant,Beastly,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q52,verbal-reasoning-synonyms-antonyms-q52,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The guests were offended by his uncouth manners.,Ungracious,Undesirable,Dirty,Wasteful,,a,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q53,verbal-reasoning-synonyms-antonyms-q53,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,His dress was immaculate.,Simple,Gorgeous,Coloured,Spotless,,d,,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q54,verbal-reasoning-synonyms-antonyms-q54,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,The man vehemently denied all the charges of corruption that were levelled against him.,Forcefully,Hysterically,Serenely,Devoutly,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q55,verbal-reasoning-synonyms-antonyms-q55,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,Plants that grow and exist in desert have highly specialized means of adapting themselves to the arid environment.,Dry,Withering,Unless,Unproductive,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch6-q56,verbal-reasoning-synonyms-antonyms-q56,Verbal Reasoning,pu-verbal-reasoning,6,synonyms-antonyms,Synonyms / Antonyms,topic,He was trying to put across his ideas to his audience.,To influence,To convince,To cross,To covey,,b,"'Put across' means to communicate something successfully so others understand or are persuaded — i.e., 'to convince'. Option d contains a typo ('covey' instead of 'convey') making it unreliable.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
